Date,Open,High,Low,Close,Adj Close,Volume
2024-01-02,49.24399948120117,49.29499816894531,47.595001220703125,48.167999267578125,48.143856048583984,411254000
2024-01-03,47.48500061035156,48.183998107910156,47.31999969482422,47.569000244140625,47.54515838623047,320896000
2024-01-04,47.766998291015625,48.5,47.507999420166016,47.99800109863281,47.97394561767578,306535000
2024-01-05,48.46200180053711,49.547000885009766,48.305999755859375,49.09700012207031,49.0723876953125,415039000
2024-01-08,49.512001037597656,52.275001525878906,49.479000091552734,52.25299835205078,52.226810455322266,642510000
2024-01-09,52.4010009765625,54.32500076293945,51.689998626708984,53.13999938964844,53.11336898803711,773100000
2024-01-10,53.61600112915039,54.599998474121094,53.48899841308594,54.349998474121094,54.3227653503418,533796000
2024-01-11,54.999000549316406,55.34600067138672,53.560001373291016,54.821998596191406,54.79452133178711,596759000
2024-01-12,54.619998931884766,54.970001220703125,54.33000183105469,54.709999084472656,54.682579040527344,352994000
2024-01-16,55.018001556396484,56.834999084472656,54.900001525878906,56.38199996948242,56.35374450683594,449580000
2024-01-17,56.34700012207031,56.47100067138672,54.7400016784668,56.053001403808594,56.0249137878418,474394000
2024-01-18,57.2599983215332,57.599998474121094,56.106998443603516,57.106998443603516,57.07837677001953,491650000
2024-01-19,57.98899841308594,59.5,57.224998474121094,59.49100112915039,59.461185455322266,543501000
2024-01-22,60.04899978637695,60.33100128173828,59.06999969482422,59.65399932861328,59.62409973144531,452955000
2024-01-23,59.56999969482422,59.90999984741211,58.584999084472656,59.87300109863281,59.842994689941406,294654000
2024-01-24,60.30400085449219,62.8489990234375,59.9379997253418,61.36199951171875,61.33124542236328,560271000
2024-01-25,62.349998474121094,62.71900177001953,60.849998474121094,61.617000579833984,61.586116790771484,482777000
2024-01-26,60.959999084472656,61.78300094604492,60.573001861572266,61.03099822998047,61.00041198730469,390309000
2024-01-29,61.231998443603516,62.48899841308594,60.90700149536133,62.46500015258789,62.433692932128906,348733000
2024-01-30,62.900001525878906,63.49300003051758,62.2599983215332,62.77399826049805,62.74253845214844,410735000
2024-01-31,61.439998626708984,62.26900100708008,60.70000076293945,61.527000427246094,61.49616241455078,453795000
2024-02-01,62.099998474121094,63.191001892089844,61.650001525878906,63.027000427246094,62.99541473388672,369146000
2024-02-02,63.9739990234375,66.5999984741211,63.689998626708984,66.16000366210938,66.1268539428711,476578000
2024-02-05,68.2249984741211,69.49700164794922,67.20500183105469,69.33200073242188,69.29725646972656,680078000
2024-02-06,69.62999725341797,69.75399780273438,66.30000305175781,68.2229995727539,68.18881225585938,683111000
2024-02-07,68.31900024414062,70.22000122070312,67.5999984741211,70.0989990234375,70.06385803222656,495575000
2024-02-08,70.0739974975586,70.79399871826172,69.45500183105469,69.64099884033203,69.60609436035156,414422000
2024-02-09,70.53299713134766,72.18499755859375,70.21199798583984,72.13300323486328,72.09685516357422,436637000
2024-02-12,72.5999984741211,74.61100006103516,71.25,72.24800109863281,72.2117919921875,613710000
2024-02-13,70.4000015258789,73.44999694824219,69.62000274658203,72.12799835205078,72.09186553955078,602580000
2024-02-14,73.2020034790039,74.23600006103516,71.93800354003906,73.9000015258789,73.86296844482422,504917000
2024-02-15,73.86900329589844,73.9749984741211,72.4000015258789,72.65799713134766,72.62158203125,420122000
2024-02-16,74.0999984741211,74.4020004272461,72.5009994506836,72.61299896240234,72.57660675048828,495327000
2024-02-20,71.9469985961914,71.95600128173828,67.73400115966797,69.4520034790039,69.41719818115234,704833000
2024-02-21,68.00599670410156,68.88800048828125,66.24800109863281,67.47200012207031,67.43818664550781,673755000
2024-02-22,75.0250015258789,78.57499694824219,74.22000122070312,78.53800201416016,78.49864196777344,865100000
2024-02-23,80.79000091552734,82.39399719238281,77.56999969482422,78.81700134277344,78.77750396728516,829388000
2024-02-26,79.69999694824219,80.64600372314453,78.50499725341797,79.09200286865234,79.05237579345703,503973000
2024-02-27,79.38099670410156,79.4800033569336,77.16200256347656,78.70099639892578,78.66155242919922,391705000
2024-02-28,77.62000274658203,78.93299865722656,77.125,77.66300201416016,77.62407684326172,393110000
2024-02-29,79.09400177001953,79.98999786376953,78.3499984741211,79.11199951171875,79.07234191894531,507289000
2024-03-01,80.0,82.30000305175781,79.43499755859375,82.27899932861328,82.23775482177734,479135000
2024-03-04,84.12999725341797,87.69499969482422,83.71900177001953,85.23699951171875,85.19427490234375,615616000
2024-03-05,85.2699966430664,86.09700012207031,83.41699981689453,85.96399688720703,85.92495727539062,520639000
2024-03-06,88.02200317382812,89.7239990234375,87.02999877929688,88.69999694824219,88.65970611572266,582520000
2024-03-07,90.15799713134766,92.76699829101562,89.60199737548828,92.66899871826172,92.62689208984375,608119000
2024-03-08,95.13800048828125,97.4000015258789,86.50599670410156,87.52799987792969,87.48823547363281,1142269000
2024-03-11,86.42900085449219,88.7969970703125,84.16600036621094,85.77400207519531,85.73503875732422,678364000
2024-03-12,88.04900360107422,91.95999908447266,86.1500015258789,91.91300201416016,91.87124633789062,668075000
2024-03-13,91.05500030517578,91.50399780273438,88.43499755859375,90.88800048828125,90.8467025756836,635713000
2024-03-14,89.5770034790039,90.64600372314453,86.5999984741211,87.94400024414062,87.90404510498047,602318000
2024-03-15,86.93000030517578,89.5459976196289,86.25700378417969,87.83699798583984,87.7970962524414,642086000
2024-03-18,90.38800048828125,92.40499877929688,87.08499908447266,88.45500183105469,88.4148178100586,668976000
2024-03-19,86.69999694824219,90.54399871826172,85.01000213623047,89.39800262451172,89.35738372802734,672171000
2024-03-20,89.7969970703125,90.41000366210938,88.2229995727539,90.37200164794922,90.33094787597656,479063000
2024-03-21,92.30000305175781,92.64800262451172,90.40499877929688,91.43499755859375,91.3934555053711,480372000
2024-03-22,91.14099884033203,94.77799987792969,90.83399963378906,94.28900146484375,94.24616241455078,586719000
2024-03-25,93.94100189208984,96.76599884033203,93.51000213623047,95.00199890136719,94.95883178710938,552136000
2024-03-26,95.85099792480469,96.375,92.50199890136719,92.56099700927734,92.51895141601562,513648000
2024-03-27,93.11199951171875,93.23999786376953,89.12300109863281,90.25,90.20899963378906,586067000
2024-03-28,90.0,91.30000305175781,89.19300079345703,90.35600280761719,90.31494903564453,435212000
2024-04-01,90.29900360107422,92.2249984741211,89.2040023803711,90.36299896240234,90.32194519042969,452441000
2024-04-02,88.447998046875,90.09400177001953,87.62000274658203,89.4520034790039,89.41136932373047,433064000
2024-04-03,88.48400115966797,90.3740005493164,88.4000015258789,88.96399688720703,88.923583984375,370067000
2024-04-04,90.40599822998047,90.63400268554688,85.87999725341797,85.90499877929688,85.865966796875,434965000
2024-04-05,86.86599731445312,88.48100280761719,85.9260025024414,88.00800323486328,87.96802520751953,399678000
2024-04-08,88.69999694824219,88.83000183105469,86.73200225830078,87.13300323486328,87.09342193603516,283220000
2024-04-09,87.44200134277344,87.63500213623047,83.02200317382812,85.35399627685547,85.3152084350586,501700000
2024-04-10,83.9260025024414,87.4000015258789,83.70899963378906,87.03900146484375,86.99946594238281,431929000
2024-04-11,87.41999816894531,90.73899841308594,86.9260025024414,90.61599731445312,90.57482147216797,431637000
2024-04-12,89.6989974975586,90.17500305175781,87.52999877929688,88.18599700927734,88.14594268798828,426805000
2024-04-15,89.0979995727539,90.61299896240234,85.92900085449219,86.0009994506836,85.96192932128906,443077000
2024-04-16,86.43299865722656,88.11799621582031,86.06400299072266,87.41500091552734,87.37528991699219,370453000
2024-04-17,88.33999633789062,88.7750015258789,83.94999694824219,84.03500366210938,83.99681854248047,495400000
2024-04-18,84.97000122070312,86.19000244140625,82.4020004272461,84.6709976196289,84.63252258300781,447260000
2024-04-19,83.1500015258789,84.3239974975586,75.60600280761719,76.19999694824219,76.16539001464844,875198000
2024-04-22,78.10399627685547,80.072998046875,76.4000015258789,79.51799774169922,79.48187255859375,596341000
2024-04-23,80.76899719238281,82.76899719238281,80.26399993896484,82.4229965209961,82.38555145263672,438559000
2024-04-24,83.94999694824219,84.08200073242188,79.18299865722656,79.677001953125,79.64080810546875,512208000
2024-04-25,78.86799621582031,83.322998046875,78.2229995727539,82.63200378417969,82.5944595336914,424641000
2024-04-26,83.81800079345703,88.33100128173828,83.38700103759766,87.73500061035156,87.69514465332031,551011000
2024-04-29,87.59500122070312,87.99199676513672,85.26599884033203,87.75700378417969,87.7171401977539,388971000
2024-04-30,87.23999786376953,88.81900024414062,86.30000305175781,86.4020004272461,86.36276245117188,363709000
2024-05-01,85.0770034790039,86.0,81.25499725341797,83.04100036621094,83.00326538085938,559863000
2024-05-02,84.4489974975586,86.23699951171875,83.19999694824219,85.81700134277344,85.77801513671875,377898000
2024-05-03,87.78900146484375,89.28099822998047,87.04000091552734,88.78900146484375,88.74866485595703,398341000
2024-05-06,89.38999938964844,92.22000122070312,89.05500030517578,92.13999938964844,92.09813690185547,376203000
2024-05-07,91.0979995727539,91.78099822998047,89.01100158691406,90.55400085449219,90.51285552978516,437342000
2024-05-08,89.48300170898438,91.19400024414062,89.41999816894531,90.41200256347656,90.37093353271484,325721000
2024-05-09,90.52899932861328,91.0719985961914,88.23100280761719,88.74700164794922,88.70668029785156,378013000
2024-05-10,90.30500030517578,91.4010009765625,89.22699737548828,89.87799835205078,89.83717346191406,335325000
2024-05-13,90.47799682617188,90.99800109863281,88.52899932861328,90.39900207519531,90.3579330444336,289680000
2024-05-14,89.5989990234375,91.6510009765625,88.93399810791016,91.35600280761719,91.31449890136719,296507000
2024-05-15,92.47200012207031,94.86199951171875,91.5989990234375,94.62999725341797,94.5870132446289,417735000
2024-05-16,94.91000366210938,95.81900024414062,94.10299682617188,94.35900115966797,94.3161392211914,323952000
2024-05-17,94.36900329589844,94.73999786376953,91.80599975585938,92.47899627685547,92.43698120117188,359691000
2024-05-20,93.75,95.19999694824219,93.44000244140625,94.77999877929688,94.73695373535156,318764000
2024-05-21,93.5989990234375,95.4000015258789,93.18000030517578,95.38600158691406,95.34266662597656,328946000
2024-05-22,95.45899963378906,96.0199966430664,93.2490005493164,94.94999694824219,94.90686798095703,548648000
2024-05-23,102.02799987792969,106.31999969482422,101.5199966430664,103.79900360107422,103.7518539428711,835065000
2024-05-24,104.4489974975586,106.4749984741211,103.0,106.46900177001953,106.42063903808594,429494000
2024-05-28,110.24400329589844,114.93900299072266,109.88300323486328,113.9010009765625,113.8492660522461,652728000
2024-05-29,113.05000305175781,115.49199676513672,110.9010009765625,114.82499694824219,114.77283477783203,557442000
2024-05-30,114.6500015258789,115.81900024414062,109.66300201416016,110.5,110.44979858398438,484553000
2024-05-31,112.5199966430664,112.71700286865234,106.94000244140625,109.63300323486328,109.58319854736328,613263000
2024-06-03,113.62100219726562,115.0,112.00299835205078,115.0,114.94776153564453,438392000
2024-06-04,115.71600341796875,116.5999984741211,114.04499816894531,116.43699645996094,116.38410186767578,403324000
2024-06-05,118.37100219726562,122.4489974975586,117.46800231933594,122.44000244140625,122.38438415527344,528402000
2024-06-06,124.0479965209961,125.58699798583984,118.31999969482422,120.99800109863281,120.94303894042969,664696000
2024-06-07,119.7699966430664,121.69200134277344,118.02200317382812,120.88800048828125,120.83309173583984,412386000
2024-06-10,120.37000274658203,123.0999984741211,117.01000213623047,121.79000091552734,121.73467254638672,313434100
2024-06-11,121.7699966430664,122.87000274658203,118.73999786376953,120.91000366210938,120.86500549316406,222551200
2024-06-12,123.05999755859375,126.87999725341797,122.56999969482422,125.19999694824219,125.15341186523438,299595000
2024-06-13,129.38999938964844,129.8000030517578,127.16000366210938,129.61000061035156,129.561767578125,260704500
2024-06-14,129.9600067138672,132.83999633789062,128.32000732421875,131.8800048828125,131.8309326171875,309320400
2024-06-17,132.99000549316406,133.72999572753906,129.5800018310547,130.97999572753906,130.93125915527344,288504400
2024-06-18,131.13999938964844,136.3300018310547,130.69000244140625,135.5800018310547,135.529541015625,294335100
2024-06-20,139.8000030517578,140.75999450683594,129.52000427246094,130.77999877929688,130.73133850097656,517768400
2024-06-21,127.12000274658203,130.6300048828125,124.30000305175781,126.56999969482422,126.52288818359375,649445800
2024-06-24,123.23999786376953,124.45999908447266,118.04000091552734,118.11000061035156,118.0660400390625,476060900
2024-06-25,121.19999694824219,126.5,119.31999969482422,126.08999633789062,126.04306030273438,414192600
2024-06-26,126.12999725341797,128.1199951171875,122.5999984741211,126.4000015258789,126.35295867919922,362975900
2024-06-27,124.0999984741211,126.41000366210938,122.91999816894531,123.98999786376953,123.94384765625,252571700
2024-06-28,124.58000183105469,127.70999908447266,122.75,123.54000091552734,123.49402618408203,315516700
2024-07-01,123.47000122070312,124.83999633789062,118.83000183105469,124.30000305175781,124.25374603271484,284885500
2024-07-02,121.12999725341797,123.41000366210938,121.02999877929688,122.66999816894531,122.62434387207031,218374000
2024-07-03,121.66000366210938,128.27999877929688,121.36000061035156,128.27999877929688,128.2322540283203,215749000
2024-07-05,127.37999725341797,128.85000610351562,125.68000030517578,125.83000183105469,125.78317260742188,214176700
2024-07-08,127.48999786376953,130.77000427246094,127.04000091552734,128.1999969482422,128.15228271484375,237677300
2024-07-09,130.35000610351562,133.82000732421875,128.64999389648438,131.3800048828125,131.33111572265625,285366600
2024-07-10,134.02999877929688,135.10000610351562,132.4199981689453,134.91000366210938,134.85980224609375,248978600
2024-07-11,135.75,136.14999389648438,127.05000305175781,127.4000015258789,127.35259246826172,374782700
2024-07-12,128.25999450683594,131.9199981689453,127.22000122070312,129.24000549316406,129.19190979003906,252680500
2024-07-15,130.55999755859375,131.38999938964844,127.18000030517578,128.44000244140625,128.39219665527344,208326200
2024-07-16,128.44000244140625,129.0399932861328,124.58000183105469,126.36000061035156,126.31297302246094,214769500
2024-07-17,121.3499984741211,121.8499984741211,116.72000122070312,117.98999786376953,117.94609069824219,390086200
2024-07-18,121.8499984741211,122.4000015258789,116.55999755859375,121.08999633789062,121.04492950439453,320979500
2024-07-19,120.3499984741211,121.5999984741211,117.37000274658203,117.93000030517578,117.8861083984375,217223800
2024-07-22,120.3499984741211,124.06999969482422,119.86000061035156,123.54000091552734,123.49402618408203,258068900
2024-07-23,122.77999877929688,124.69000244140625,122.0999984741211,122.58999633789062,122.54436492919922,173911000
2024-07-24,119.16999816894531,119.94999694824219,113.44000244140625,114.25,114.20748138427734,327776900
2024-07-25,113.04000091552734,116.62999725341797,106.30000305175781,112.27999877929688,112.23820495605469,460067000
2024-07-26,116.19000244140625,116.19999694824219,111.58000183105469,113.05999755859375,113.0179214477539,293399100
2024-07-29,113.69000244140625,116.27999877929688,111.30000305175781,111.58999633789062,111.54845428466797,248152100
2024-07-30,111.5199966430664,111.98999786376953,102.54000091552734,103.7300033569336,103.69139099121094,486833300
2024-07-31,112.9000015258789,118.33999633789062,110.87999725341797,117.0199966430664,116.97643280029297,473174200
2024-08-01,117.52999877929688,120.16000366210938,106.80999755859375,109.20999908447266,109.16935729980469,523462300
2024-08-02,103.76000213623047,108.72000122070312,101.37000274658203,107.2699966430664,107.23007202148438,482027500
2024-08-05,92.05999755859375,103.41000366210938,90.69000244140625,100.44999694824219,100.41261291503906,552842400
2024-08-06,103.83999633789062,107.70999908447266,100.55000305175781,104.25,104.2112045288086,409012100
2024-08-07,107.80999755859375,108.80000305175781,98.69000244140625,98.91000366210938,98.8731918334961,411440400
2024-08-08,102.0,105.5,97.5199966430664,104.97000122070312,104.93093872070312,391910000
2024-08-09,105.63999938964844,106.5999984741211,103.43000030517578,104.75,104.71101379394531,290844200
2024-08-12,106.31999969482422,111.06999969482422,106.26000213623047,109.0199966430664,108.97942352294922,325559900
2024-08-13,112.44000244140625,116.2300033569336,111.58000183105469,116.13999938964844,116.09677124023438,312646700
2024-08-14,118.52999877929688,118.5999984741211,114.06999969482422,118.08000183105469,118.03605651855469,339246400
2024-08-15,118.76000213623047,123.23999786376953,117.47000122070312,122.86000061035156,122.81427764892578,318086700
2024-08-16,121.94000244140625,125.0,121.18000030517578,124.58000183105469,124.53363037109375,302589900
2024-08-19,124.27999877929688,130.0,123.41999816894531,130.0,129.95159912109375,318333600
2024-08-20,128.39999389648438,129.8800048828125,125.88999938964844,127.25,127.20264434814453,300087400
2024-08-21,127.31999969482422,129.35000610351562,126.66000366210938,128.5,128.45216369628906,257883600
2024-08-22,130.02000427246094,130.75,123.0999984741211,123.73999786376953,123.6939468383789,376189100
2024-08-23,125.86000061035156,129.60000610351562,125.22000122070312,129.3699951171875,129.32183837890625,323230300
2024-08-26,129.57000732421875,131.25999450683594,124.37000274658203,126.45999908447266,126.4129409790039,331964700
2024-08-27,125.05000305175781,129.1999969482422,123.87999725341797,128.3000030517578,128.25225830078125,303134600
2024-08-28,128.1199951171875,128.3300018310547,122.63999938964844,125.61000061035156,125.5632553100586,448101100
2024-08-29,121.36000061035156,124.43000030517578,116.70999908447266,117.58999633789062,117.54622650146484,453023300
2024-08-30,119.52999877929688,121.75,117.22000122070312,119.37000274658203,119.32557678222656,333751600
2024-09-03,116.01000213623047,116.20999908447266,107.29000091552734,108.0,107.95980834960938,477155100
2024-09-04,105.41000366210938,113.2699966430664,104.12000274658203,106.20999908447266,106.17047119140625,372470300
2024-09-05,104.98999786376953,109.6500015258789,104.76000213623047,107.20999908447266,107.17009735107422,306850700
2024-09-06,108.04000091552734,108.1500015258789,100.94999694824219,102.83000183105469,102.79173278808594,413638100
2024-09-09,104.87999725341797,106.55000305175781,103.69000244140625,106.47000122070312,106.43038177490234,273912000
2024-09-10,107.80999755859375,109.4000015258789,104.94999694824219,108.0999984741211,108.05976104736328,268283700
2024-09-11,109.38999938964844,117.19000244140625,107.41999816894531,116.91000366210938,116.86649322509766,441422400
2024-09-12,116.83999633789062,120.79000091552734,115.37999725341797,119.13999938964844,119.10585021972656,366052700
2024-09-13,119.08000183105469,119.95999908447266,117.5999984741211,119.0999984741211,119.06585693359375,238358300
2024-09-16,116.79000091552734,118.18000030517578,114.36000061035156,116.77999877929688,116.74652099609375,248772300
2024-09-17,118.16999816894531,118.80000305175781,114.83000183105469,115.58999633789062,115.5568618774414,231925900
2024-09-18,115.88999938964844,117.69999694824219,113.22000122070312,113.37000274658203,113.33749389648438,310318900
2024-09-19,117.3499984741211,119.66000366210938,117.25,117.87000274658203,117.83621215820312,293506400
2024-09-20,117.05999755859375,118.62000274658203,115.38999938964844,116.0,115.96675109863281,382462400
2024-09-23,116.55000305175781,116.98999786376953,114.86000061035156,116.26000213623047,116.22667694091797,206228500
2024-09-24,116.5199966430664,121.80000305175781,115.37999725341797,120.87000274658203,120.83535766601562,354966800
2024-09-25,122.0199966430664,124.94000244140625,121.61000061035156,123.51000213623047,123.47459411621094,284692900
2024-09-26,126.80000305175781,127.66999816894531,121.80000305175781,124.04000091552734,124.00444030761719,302582900
2024-09-27,123.97000122070312,124.02999877929688,119.26000213623047,121.4000015258789,121.36520385742188,271009200
2024-09-30,118.30999755859375,121.5,118.1500015258789,121.44000244140625,121.40518951416016,226553700
2024-10-01,121.7699966430664,122.44000244140625,115.79000091552734,117.0,116.96646118164062,302094500
2024-10-02,116.44000244140625,119.37999725341797,115.13999938964844,118.8499984741211,118.81592559814453,221845900
2024-10-03,120.91999816894531,124.36000061035156,120.33999633789062,122.8499984741211,122.81478118896484,277118000
2024-10-04,124.94000244140625,125.04000091552734,121.83000183105469,124.91999816894531,124.88418579101562,243678100
2024-10-07,124.98999786376953,130.63999938964844,124.94999694824219,127.72000122070312,127.68338775634766,346250200
2024-10-08,130.25999450683594,133.47999572753906,129.4199981689453,132.88999938964844,132.85189819335938,285722500
2024-10-09,134.11000061035156,134.52000427246094,131.3800048828125,132.64999389648438,132.61195373535156,246191600
2024-10-10,131.91000366210938,135.0,131.0,134.80999755859375,134.77134704589844,242311300
2024-10-11,134.00999450683594,135.77999877929688,133.66000366210938,134.8000030517578,134.76136779785156,170209500
2024-10-14,136.47000122070312,139.60000610351562,136.3000030517578,138.07000732421875,138.0304412841797,232347700
2024-10-15,137.8699951171875,138.57000732421875,128.74000549316406,131.60000610351562,131.56228637695312,377831000
2024-10-16,133.97999572753906,136.6199951171875,131.5800018310547,135.72000122070312,135.68109130859375,264879700
2024-10-17,139.33999633789062,140.88999938964844,136.8699951171875,136.92999267578125,136.8907470703125,306435900
2024-10-18,138.6699981689453,138.89999389648438,137.27999877929688,138.0,137.96043395996094,176090200
2024-10-21,138.1300048828125,143.7100067138672,138.0,143.7100067138672,143.66880798339844,264554500
2024-10-22,142.91000366210938,144.4199981689453,141.77999877929688,143.58999633789062,143.54884338378906,226311600
2024-10-23,142.02999877929688,142.42999267578125,137.4600067138672,139.55999755859375,139.51998901367188,285930000
2024-10-24,140.82000732421875,141.35000610351562,138.4600067138672,140.41000366210938,140.3697509765625,172354900
2024-10-25,140.92999267578125,144.1300048828125,140.8000030517578,141.5399932861328,141.49942016601562,205122100
2024-10-28,143.0,143.13999938964844,140.0500030517578,140.52000427246094,140.479736328125,173586700
2024-10-29,140.2899932861328,142.25999450683594,138.89999389648438,141.25,141.20950317382812,157593600
2024-10-30,139.5399932861328,140.3300018310547,136.80999755859375,139.33999633789062,139.300048828125,179418100
2024-10-31,137.60000610351562,137.61000061035156,132.11000061035156,132.75999450683594,132.72193908691406,270039600
2024-11-01,134.6999969482422,137.30999755859375,134.57000732421875,135.39999389648438,135.36119079589844,207127800
2024-11-04,137.2100067138672,138.9600067138672,135.57000732421875,136.0500030517578,136.01100158691406,187528200
2024-11-05,137.4499969482422,140.3699951171875,137.3300018310547,139.91000366210938,139.86988830566406,160537400
2024-11-06,142.9600067138672,146.49000549316406,141.9600067138672,145.61000061035156,145.56825256347656,242043900
2024-11-07,146.38999938964844,148.92999267578125,146.1699981689453,148.8800048828125,148.83734130859375,207323300
2024-11-08,148.77000427246094,149.77000427246094,146.25999450683594,147.6300048828125,147.5876922607422,175665800
2024-11-11,148.67999267578125,148.85000610351562,143.57000732421875,145.25999450683594,145.2183380126953,182325600
2024-11-12,146.77999877929688,149.64999389648438,146.00999450683594,148.2899932861328,148.2474822998047,198634700
2024-11-13,149.07000732421875,149.3300018310547,145.89999389648438,146.27000427246094,146.2280731201172,191903300
2024-11-14,147.63999938964844,149.0,145.5500030517578,146.75999450683594,146.71791076660156,194463300
2024-11-15,144.8699951171875,145.24000549316406,140.0800018310547,141.97999572753906,141.9392852783203,250132900
2024-11-18,139.5,141.5500030517578,137.14999389648438,140.14999389648438,140.10980224609375,221205300
2024-11-19,141.32000732421875,147.1300048828125,140.99000549316406,147.00999450683594,146.9678497314453,227834900
2024-11-20,147.41000366210938,147.55999755859375,142.72999572753906,145.88999938964844,145.84817504882812,309871700
2024-11-21,149.35000610351562,152.88999938964844,140.6999969482422,146.6699981689453,146.62796020507812,400946600
2024-11-22,145.92999267578125,147.16000366210938,141.10000610351562,141.9499969482422,141.9093017578125,236406200
2024-11-25,141.99000549316406,142.0500030517578,135.82000732421875,136.02000427246094,135.9810028076172,344941900
2024-11-26,137.6999969482422,139.3000030517578,135.6699981689453,136.9199981689453,136.88075256347656,190287700
2024-11-27,135.00999450683594,137.22000122070312,131.8000030517578,135.33999633789062,135.3011932373047,226370900
2024-11-29,136.77999877929688,139.35000610351562,136.0500030517578,138.25,138.2103729248047,141863200
2024-12-02,138.8300018310547,140.4499969482422,137.82000732421875,138.6300048828125,138.5902557373047,171682800
2024-12-03,138.25999450683594,140.5399932861328,137.9499969482422,140.25999450683594,140.2198028564453,164414000
2024-12-04,142.0,145.7899932861328,140.2899932861328,145.13999938964844,145.09840393066406,231224300
2024-12-05,145.11000061035156,146.5399932861328,143.9499969482422,145.05999755859375,145.02841186523438,172621200
2024-12-06,144.60000610351562,145.6999969482422,141.30999755859375,142.44000244140625,142.4089813232422,188505600
2024-12-09,138.97000122070312,139.9499969482422,137.1300048828125,138.80999755859375,138.77975463867188,189308600
2024-12-10,139.00999450683594,141.82000732421875,133.7899932861328,135.07000732421875,135.04058837890625,210020900
2024-12-11,137.36000061035156,140.1699981689453,135.2100067138672,139.30999755859375,139.27964782714844,184905200
2024-12-12,137.0800018310547,138.44000244140625,135.8000030517578,137.33999633789062,137.31008911132812,159211400
2024-12-13,138.94000244140625,139.60000610351562,132.5399932861328,134.25,134.22076416015625,231514900
2024-12-16,134.17999267578125,134.39999389648438,130.4199981689453,132.0,131.9712371826172,237951100
2024-12-17,129.08999633789062,131.58999633789062,126.86000061035156,130.38999938964844,130.36160278320312,259410300
2024-12-18,133.86000061035156,136.6999969482422,128.27999877929688,128.91000366210938,128.88192749023438,277444500
2024-12-19,131.75999450683594,134.02999877929688,129.5500030517578,130.67999267578125,130.65151977539062,209719200
2024-12-20,129.80999755859375,135.27999877929688,128.22000122070312,134.6999969482422,134.670654296875,306528600
2024-12-23,136.27999877929688,139.7899932861328,135.1199951171875,139.6699981689453,139.6395721435547,176053500
2024-12-24,140.0,141.89999389648438,138.64999389648438,140.22000122070312,140.18946838378906,105157000
2024-12-26,139.6999969482422,140.85000610351562,137.72999572753906,139.92999267578125,139.89952087402344,116205600
2024-12-27,138.5500030517578,139.02000427246094,134.7100067138672,137.00999450683594,136.98016357421875,170582600
2024-12-30,134.8300018310547,140.27000427246094,134.02000427246094,137.49000549316406,137.46005249023438,167734700
2024-12-31,138.02999877929688,138.07000732421875,133.8300018310547,134.2899932861328,134.26075744628906,155659200
2025-01-02,136.0,138.8800048828125,134.6300048828125,138.30999755859375,138.27987670898438,198247200
2025-01-03,140.00999450683594,144.89999389648438,139.72999572753906,144.47000122070312,144.43853759765625,229322500
2025-01-06,148.58999633789062,152.16000366210938,147.82000732421875,149.42999267578125,149.39744567871094,265377400
2025-01-07,153.02999877929688,153.1300048828125,140.00999450683594,140.13999938964844,140.10946655273438,351782200
2025-01-08,142.5800018310547,143.9499969482422,137.55999755859375,140.11000061035156,140.07948303222656,227349900
2025-01-10,137.4499969482422,139.9199981689453,134.22000122070312,135.91000366210938,135.8804168701172,207602500
2025-01-13,129.99000549316406,133.49000549316406,129.50999450683594,133.22999572753906,133.20098876953125,204808900
2025-01-14,136.0500030517578,136.3800048828125,130.0500030517578,131.75999450683594,131.73129272460938,195590500
2025-01-15,133.64999389648438,136.4499969482422,131.2899932861328,136.24000549316406,136.21034240722656,185217300
2025-01-16,138.63999938964844,138.75,133.49000549316406,133.57000732421875,133.54090881347656,209235600
2025-01-17,136.69000244140625,138.5,135.4600067138672,137.7100067138672,137.6800079345703,201188800
2025-01-21,139.16000366210938,141.8300018310547,137.08999633789062,140.8300018310547,140.79933166503906,197749000
2025-01-22,144.66000366210938,147.7899932861328,143.6699981689453,147.07000732421875,147.03799438476562,237651400
2025-01-23,145.0500030517578,147.22999572753906,143.72000122070312,147.22000122070312,147.1879425048828,155915500
2025-01-24,148.3699951171875,148.97000122070312,141.8800048828125,142.6199951171875,142.58892822265625,234657600
2025-01-27,124.80000305175781,128.39999389648438,116.69999694824219,118.41999816894531,118.39420318603516,818830900
2025-01-28,121.80999755859375,129.0,116.25,128.99000549316406,128.9619140625,579666400
2025-01-29,126.5,126.88999938964844,120.05000305175781,123.69999694824219,123.67305755615234,467120600
2025-01-30,123.0999984741211,125.0,118.0999984741211,124.6500015258789,124.62285614013672,392925500
2025-01-31,123.77999877929688,127.8499984741211,119.19000244140625,120.06999969482422,120.04385375976562,388161100
2025-02-03,114.75,118.56999969482422,113.01000213623047,116.66000366210938,116.63459777832031,371235700
2025-02-04,116.95999908447266,121.19999694824219,116.69999694824219,118.6500015258789,118.62416076660156,256550000
2025-02-05,121.76000213623047,125.0,120.76000213623047,124.83000183105469,124.80281829833984,262230800
2025-02-06,127.41999816894531,128.77000427246094,125.20999908447266,128.67999267578125,128.65196228027344,251483600
2025-02-07,129.22000122070312,130.3699951171875,125.0,129.83999633789062,129.81170654296875,228186300
2025-02-10,130.08999633789062,135.0,129.9600067138672,133.57000732421875,133.54090881347656,216989100
